Post_id,Comment_id,Label,Text
1750155,1750156,non_sexist,И всё равно никому не нужен
1750155,1750159,non_sexist,Про Приходько лучше сними)))
1750155,1750161,non_sexist,"надеюсь малахов который лечит травками, покажет как чертополохом залечить оторванную снарядом апача ногу."
1750155,1750162,non_sexist,"А сотни погибших ребят из чвк ""вагнер"" - преданны и забыты."
1750155,1750163,non_sexist,"[id186163476|Павел], 👍👍👍"
1750155,1750165,non_sexist,Ну руки-базуки и талант Бузовой ещё не надоели! А вот Сирия уже подза××ала
1750155,1750170,non_sexist,"в ютубе введите фразу ""Он вам не герой"" , и посмотрите первое видео😄"
1750155,1750181,non_sexist,"[id354205777|Nikola], А ребята туда поехали по зову сердца или за длинным рублем? Скорее второе. Так что никто никого не предавал. Жаль их. Но мозгом надо думать, куда суваться и за кого там погибать."
1750155,1750185,non_sexist,"[id353140040|Владислав], как вы, мне уже надоели, ссаные кремлеботы, одно и тоже строчите, как под коппирку, сволочи."
1750155,1750187,non_sexist,"[id354205777|Nikola], откуда ""сотни""? В приведенном посту говорится ""факт"", но при этом без ссылок. Очень сомнительно."
1750155,1750188,non_sexist,"[id354205777|Nikola], а про кишлаки вообще отпад, ты там был?"
1750155,1750192,non_sexist,"[id241672536|Леонид], тебя ебет?"
1750155,1750193,non_sexist,"[id368220364|Отец Борис], один жирик сказал правду."
1750155,1750196,non_sexist,"[id354205777|Nikola], обосрался - не пищи."
1750155,1750198,non_sexist,"[id241672536|Леонид], ты даже в армейке еще небыл, черт ебаный, чтобы тут умничать за войну."
1750155,1750199,non_sexist,"[id354205777|Nikola], тебе в армейке рассказали про сотни вагнеровцев? Клоун подзалупный"
1750155,1750202,non_sexist,"А что если аннулировать Малахову трудовой стаж и лишить его пенсии?
Поди не загнётся?"
1750155,1750211,non_sexist,"[id354205777|Nikola], да чотам 20 , КаМАзами вывозили)))"
1750155,1750212,non_sexist,"Этот лётчик кроме самоубийства ничего же  не сделал , сбили и сбили , че из этого по тв устраивают патриотический вброс  словно он 20 человек от пулемётной очереди спас не понятно . Так что он как и шурыгина тоже не всрался, да простят меня его родные( хотя за что , ведь он знал на что подписывался )"
1750155,1750218,non_sexist,Феминистка
1750155,1750220,non_sexist,"И 2 по дороговизне. А теперь угадайте, какой первый..."
1750155,1750221,non_sexist,Почему не было авиаудара когда там Малахов был?!
